uid,date,lon,lat,id,ii,pt,dck,sid,at,sst,w,d,slp,supd
D044JY,1915-06-12T19:00:00Z,-45.68,-74.47,Endurance,10,5,246,167,-19.4,,4.6,113,985.9,
D044M4,1915-06-12T23:00:00Z,-45.82,-74.47,Endurance,10,5,246,167,-16.6,,2.6,113,986,
D044OV,1915-06-13T03:00:00Z,-45.95,-74.47,Endurance,10,5,246,167,-16.1,,2.6,113,986.2,
D044R8,1915-06-13T07:00:00Z,-46.08,-74.48,Endurance,10,5,246,167,-16.1,,2.6,113,986.3,
D044TI,1915-06-13T11:00:00Z,-46.22,-74.48,Endurance,10,5,246,167,-18.9,,4.6,113,986.2,
D044W3,1915-06-13T15:00:00Z,-46.35,-74.48,Endurance,10,5,246,167,-18.1,,2.6,113,986.2,
D044YQ,1915-06-13T19:00:00Z,-46.35,-74.48,Endurance,10,5,246,167,-21.7,,2.6,124,985.9,
D04515,1915-06-13T23:00:00Z,-46.35,-74.49,Endurance,10,5,246,167,-19.8,,1,124,986.4,
D0453O,1915-06-14T03:00:00Z,-46.35,-74.49,Endurance,10,5,246,167,-22.2,,1,124,986.9,
D04563,1915-06-14T07:00:00Z,-46.35,-74.49,Endurance,10,5,246,167,-22.1,,2.6,124,987,
D0458M,1915-06-14T11:00:00Z,-46.35,-74.5,Endurance,10,5,246,167,-22.4,,0,361,987.3,
D045BF,1915-06-14T15:00:00Z,-46.35,-74.5,Endurance,10,5,246,167,-23.3,,0,361,987.3,
D045E1,1915-06-14T19:00:00Z,-46.35,-74.51,Endurance,10,5,246,167,-22.2,,0,361,988.4,
D045GD,1915-06-14T23:00:00Z,-46.36,-74.52,Endurance,10,5,246,167,,,0,361,,
D045IV,1915-06-15T03:00:00Z,-46.36,-74.52,Endurance,10,5,246,167,-25,,0,361,989.5,
D045LA,1915-06-15T07:00:00Z,-46.37,-74.53,Endurance,10,5,246,167,-25.6,,0,361,991.6,
D045NR,1915-06-15T11:00:00Z,-46.38,-74.54,Endurance,10,5,246,167,-26.6,,0,361,993.5,
D045QI,1915-06-15T15:00:00Z,-46.38,-74.55,Endurance,10,5,246,167,-23.3,,0,361,994.7,
D045SZ,1915-06-15T19:00:00Z,-46.4,-74.56,Endurance,10,5,246,167,-21.1,,0,361,995.9,
D045V9,1915-06-15T23:00:00Z,-46.42,-74.57,Endurance,10,5,246,167,-24.4,,4.6,45,996.2,
D045XN,1915-06-16T03:00:00Z,-46.45,-74.57,Endurance,10,5,246,167,-21.1,,6.7,45,996.4,
D04602,1915-06-16T07:00:00Z,-46.47,-74.58,Endurance,10,5,246,167,-18.3,,6.7,45,993.3,
D0462D,1915-06-16T11:00:00Z,-46.49,-74.59,Endurance,10,5,246,167,-16.7,,6.7,45,989.4,
D0464W,1915-06-16T15:00:00Z,-46.51,-74.6,Endurance,10,5,246,167,-15.2,,6.7,23,986.3,
D04678,1915-06-16T19:00:00Z,-46.54,-74.61,Endurance,10,5,246,167,-14.2,,2.6,360,984.9,
D0469F,1915-06-16T23:00:00Z,-46.56,-74.62,Endurance,10,5,246,167,-12.1,,2.6,360,984.1,
D046C0,1915-06-17T03:00:00Z,-46.58,-74.62,Endurance,10,5,246,167,-10.5,,2.6,360,984.4,
D046EA,1915-06-17T07:00:00Z,-46.6,-74.63,Endurance,10,5,246,167,-9.6,,,,985.5,
D046GQ,1915-06-17T11:00:00Z,-46.63,-74.64,Endurance,10,5,246,167,-15.3,,2.6,225,985.4,
D046J9,1915-06-17T15:00:00Z,-46.65,-74.65,Endurance,10,5,246,167,-21.6,,2.6,225,985.6,
D046LO,1915-06-17T19:00:00Z,-46.67,-74.65,Endurance,10,5,246,167,-22.8,,4.6,203,985.6,
D046NX,1915-06-17T23:00:00Z,-46.7,-74.64,Endurance,10,5,246,167,-25.8,,4.6,191,984.3,
D046QF,1915-06-18T03:00:00Z,-46.72,-74.63,Endurance,10,5,246,167,-24.7,,2.6,191,982.9,
D046SQ,1915-06-18T07:00:00Z,-46.75,-74.63,Endurance,10,5,246,167,-23.9,,2.6,191,981.7,
D046V1,1915-06-18T11:00:00Z,-46.78,-74.62,Endurance,10,5,246,167,-21.6,,2.6,191,981,
D046XL,1915-06-18T15:00:00Z,-46.8,-74.62,Endurance,10,5,246,167,-19.5,,2.6,180,978.3,
D046ZZ,1915-06-18T19:00:00Z,-46.83,-74.62,Endurance,10,5,246,167,-19.7,,1,180,978,
D04727,1915-06-18T23:00:00Z,-46.86,-74.61,Endurance,10,5,246,167,-19.1,,2.6,180,978.9,
D0474R,1915-06-19T03:00:00Z,-46.88,-74.61,Endurance,10,5,246,167,-19.1,,2.6,180,980.4,
D04774,1915-06-19T07:00:00Z,-46.91,-74.61,Endurance,10,5,246,167,-18.3,,1,180,982,
D0479E,1915-06-19T11:00:00Z,-46.94,-74.6,Endurance,10,5,246,167,-17.2,,1,180,982.3,
D047BU,1915-06-19T15:00:00Z,-46.97,-74.6,Endurance,10,5,246,167,-16.1,,1,180,982.7,
D047E6,1915-06-19T19:00:00Z,-47,-74.6,Endurance,10,5,246,167,-20.8,,1,158,983.3,
D047G8,1915-06-19T23:00:00Z,-47.04,-74.6,Endurance,10,5,246,167,-15.4,,2.6,158,982.5,
D047IV,1915-06-20T03:00:00Z,-47.07,-74.6,Endurance,10,5,246,167,-15.6,,2.6,158,981.9,
D047L0,1915-06-20T07:00:00Z,-47.11,-74.6,Endurance,10,5,246,167,-17.8,,2.6,158,981.5,
D047N1,1915-06-20T11:00:00Z,-47.14,-74.6,Endurance,10,5,246,167,-19.4,,2.6,158,980.9,
D047P5,1915-06-20T15:00:00Z,-47.18,-74.6,Endurance,10,5,246,167,-16.2,,2.6,158,981.2,
D047R6,1915-06-20T19:00:00Z,-47.26,-74.58,Endurance,10,5,246,167,-15,,2.6,158,980.6,
D047T2,1915-06-20T23:00:00Z,-47.34,-74.57,Endurance,10,5,246,167,-15,,6.7,135,981.7,
D047V9,1915-06-21T03:00:00Z,-47.41,-74.55,Endurance,10,5,246,167,-11.9,,9.3,135,980.1,
D047X6,1915-06-21T07:00:00Z,-47.49,-74.53,Endurance,10,5,246,167,-12.2,,12.3,135,979,
D047Z5,1915-06-21T11:00:00Z,-47.57,-74.52,Endurance,10,5,246,167,-11.1,,12.3,135,978.8,
D0481D,1915-06-21T15:00:00Z,-47.65,-74.5,Endurance,10,5,246,167,-16,,9.3,191,977.8,
D0483I,1915-06-21T19:00:00Z,-47.65,-74.47,Endurance,10,5,246,167,-17.3,,9.3,203,976,
D0485G,1915-06-21T23:00:00Z,-47.65,-74.45,Endurance,10,5,246,167,-21.8,,9.3,225,974,
D0487L,1915-06-22T03:00:00Z,-47.65,-74.43,Endurance,10,5,246,167,-21.1,,15.4,214,974.2,
D0489R,1915-06-22T07:00:00Z,-47.65,-74.4,Endurance,10,5,246,167,-23.3,,12.3,225,981.9,
D048BW,1915-06-22T11:00:00Z,-47.65,-74.38,Endurance,10,5,246,167,-24.7,,6.7,214,981.5,
D048EB,1915-06-22T15:00:00Z,-47.65,-74.35,Endurance,10,5,246,167,-25.5,,2.6,225,982,
D048GK,1915-06-22T19:00:00Z,-47.62,-74.32,Endurance,10,5,246,167,-25.6,,2.6,225,985,
D048IJ,1915-06-22T23:00:00Z,-47.6,-74.29,Endurance,10,5,246,167,-27.3,,2.6,225,987,
D048KZ,1915-06-23T03:00:00Z,-47.57,-74.27,Endurance,10,5,246,167,,,,,,
D048N2,1915-06-23T07:00:00Z,-47.55,-74.24,Endurance,10,5,246,167,-25,,4.6,225,991.8,
D048P2,1915-06-23T11:00:00Z,-47.53,-74.21,Endurance,10,5,246,167,-24.9,,6.7,236,991.5,
D048R8,1915-06-23T15:00:00Z,-47.5,-74.18,Endurance,10,5,246,167,-27.5,,12.3,225,992.2,
D048T8,1915-06-23T19:00:00Z,-47.48,-74.15,Endurance,10,5,246,167,-23.3,,12.3,225,993.9,
D048V4,1915-06-23T23:00:00Z,-47.46,-74.13,Endurance,10,5,246,167,-21.7,,9.3,225,996.9,
D048XE,1915-06-24T03:00:00Z,-47.44,-74.1,Endurance,10,5,246,167,-19.4,,6.7,214,999.7,
D048ZE,1915-06-24T07:00:00Z,-47.42,-74.08,Endurance,10,5,246,167,-20.6,,6.7,214,1003.1,
D0491D,1915-06-24T11:00:00Z,-47.4,-74.06,Endurance,10,5,246,167,-20.6,,4.6,214,1003.2,
D0493J,1915-06-24T15:00:00Z,-47.38,-74.03,Endurance,10,5,246,167,-21.7,,6.7,225,1002.3,
D0495J,1915-06-24T19:00:00Z,-47.37,-74.02,Endurance,10,5,246,167,-22.8,,4.6,225,1000.6,
D0497E,1915-06-24T23:00:00Z,-47.35,-74,Endurance,10,5,246,167,-26.6,,4.6,225,999.3,
D0499P,1915-06-25T03:00:00Z,-47.34,-73.99,Endurance,10,5,246,167,-28.1,,2.6,225,997.9,
D049BK,1915-06-25T07:00:00Z,-47.33,-73.98,Endurance,10,5,246,167,-24.4,,4.6,225,995.1,
D049DF,1915-06-25T11:00:00Z,-47.31,-73.96,Endurance,10,5,246,167,-27.6,,4.6,203,995,
D049FM,1915-06-25T15:00:00Z,-47.3,-73.95,Endurance,10,5,246,167,-30.1,,0,361,995.1,
D049HH,1915-06-25T19:00:00Z,-47.3,-73.95,Endurance,10,5,246,167,-30.6,,1,326,994.9,
D049J8,1915-06-25T23:00:00Z,-47.29,-73.96,Endurance,10,5,246,167,-28.9,,0,361,993.9,
D049LQ,1915-06-26T03:00:00Z,-47.29,-73.96,Endurance,10,5,246,167,-29.2,,0,361,994,
D049NO,1915-06-26T07:00:00Z,-47.29,-73.96,Endurance,10,5,246,167,,,1,11,,
D049PO,1915-06-26T11:00:00Z,-47.28,-73.97,Endurance,10,5,246,167,,,0,361,,
D049RV,1915-06-26T15:00:00Z,-47.28,-73.97,Endurance,10,5,246,167,-28.3,,0,361,996.9,
D049TQ,1915-06-26T19:00:00Z,-47.28,-73.97,Endurance,10,5,246,167,-26.9,,0,361,997.8,
D049VI,1915-06-26T23:00:00Z,-47.28,-73.98,Endurance,10,5,246,167,-24.9,,0,361,998.5,
D049Y2,1915-06-27T03:00:00Z,-47.28,-73.98,Endurance,10,5,246,167,-26.3,,2.6,338,999.7,
D04A01,1915-06-27T07:00:00Z,-47.27,-73.99,Endurance,10,5,246,167,-26.3,,2.6,11,998.8,
D04A1Y,1915-06-27T11:00:00Z,-47.27,-73.99,Endurance,10,5,246,167,-27.4,,2.6,11,999.1,
D04A47,1915-06-27T15:00:00Z,-47.27,-74,Endurance,10,5,246,167,-27.3,,1,68,1000.7,
D04A66,1915-06-27T19:00:00Z,-47.28,-74,Endurance,10,5,246,167,-27.1,,1,68,1001.5,
D04A85,1915-06-27T23:00:00Z,-47.29,-73.99,Endurance,10,5,246,167,-29.4,,0,361,1002.7,
D04AAP,1915-06-28T03:00:00Z,-47.3,-73.99,Endurance,10,5,246,167,-31.6,,0,361,1003.9,
D04ACS,1915-06-28T07:00:00Z,-47.31,-73.99,Endurance,10,5,246,167,-26.7,,1,68,1004.1,
D04AET,1915-06-28T11:00:00Z,-47.32,-73.98,Endurance,10,5,246,167,-26.4,,1,45,1003.5,
D04AH3,1915-06-28T15:00:00Z,-47.33,-73.98,Endurance,10,5,246,167,-26.9,,0,361,1004.2,
D04AJ6,1915-06-28T19:00:00Z,-47.35,-73.99,Endurance,10,5,246,167,-27.5,,0,361,1004.3,
D04AL1,1915-06-28T23:00:00Z,-47.38,-74,Endurance,10,5,246,167,-26.2,,0,361,1003.8,
D04ANF,1915-06-29T03:00:00Z,-47.4,-74.01,Endurance,10,5,246,167,-24.5,,2.6,360,1003.7,
D04APC,1915-06-29T07:00:00Z,-47.43,-74.03,Endurance,10,5,246,167,-23.5,,4.6,360,1003,
D04AR9,1915-06-29T11:00:00Z,-47.45,-74.04,Endurance,10,5,246,167,-23.3,,2.6,23,1002.2,
D04ATE,1915-06-29T15:00:00Z,-47.48,-74.05,Endurance,10,5,246,167,-24.8,,4.6,135,1000.4,
D04AVD,1915-06-29T19:00:00Z,-47.51,-74.06,Endurance,10,5,246,167,-22.4,,4.6,113,998,
D04AX4,1915-06-29T23:00:00Z,-47.55,-74.06,Endurance,10,5,246,167,-19.6,,6.7,113,993,
D04AZ9,1915-06-30T03:00:00Z,-47.58,-74.07,Endurance,10,5,246,167,-18.9,,9.3,23,993.2,
D04B16,1915-06-30T07:00:00Z,-47.62,-74.08,Endurance,10,5,246,167,-17.8,,4.6,23,993.1,
D04B34,1915-06-30T11:00:00Z,-47.65,-74.08,Endurance,10,5,246,167,-15.6,,6.7,68,991.8,
D04B59,1915-06-30T15:00:00Z,-47.69,-74.09,Endurance,10,5,246,167,-13.6,,0,361,992,
D04B76,1915-06-30T19:00:00Z,-47.72,-74.1,Endurance,10,5,246,167,-16.2,,0,361,993,
D04B93,1915-06-30T23:00:00Z,-47.76,-74.1,Endurance,10,5,246,167,-17.1,,0,361,994.2,
D04BBG,1915-07-01T03:00:00Z,-47.79,-74.11,Endurance,10,5,246,167,-16.8,,0,361,996.5,
D04BDJ,1915-07-01T07:00:00Z,-47.83,-74.12,Endurance,10,5,246,167,-16.8,,0,361,998.7,
D04BFM,1915-07-01T11:00:00Z,-47.86,-74.12,Endurance,10,5,246,167,-16.9,,0,361,1001,
D04BHS,1915-07-01T15:00:00Z,-47.9,-74.13,Endurance,10,5,246,167,-16.1,,0,361,1002.9,
D04BJQ,1915-07-01T19:00:00Z,-47.96,-74.13,Endurance,10,5,246,167,-16.1,,0,361,1004.4,
D04BLW,1915-07-01T23:00:00Z,-48.02,-74.14,Endurance,10,5,246,167,-15.6,,2.6,113,1004.7,
D04BOH,1915-07-02T03:00:00Z,-48.09,-74.14,Endurance,10,5,246,167,-15,,6.7,124,1003.7,
D04BQU,1915-07-02T07:00:00Z,-48.15,-74.15,Endurance,10,5,246,167,-15.6,,4.6,113,1002.7,
D04BT8,1915-07-02T11:00:00Z,-48.21,-74.15,Endurance,10,5,246,167,-15.6,,4.6,90,1001.4,
D04BVX,1915-07-02T15:00:00Z,-48.27,-74.15,Endurance,10,5,246,167,-13.8,,9.3,79,1000.3,
D04BYB,1915-07-02T19:00:00Z,-48.34,-74.16,Endurance,10,5,246,167,-13.3,,4.6,79,999.3,
D04C0L,1915-07-02T23:00:00Z,-48.4,-74.16,Endurance,10,5,246,167,-15.4,,6.7,101,999.4,
D04C3F,1915-07-03T03:00:00Z,-48.46,-74.17,Endurance,10,5,246,167,-15.1,,4.6,135,998.7,
D04C5S,1915-07-03T07:00:00Z,-48.52,-74.17,Endurance,10,5,246,167,-19.8,,4.6,135,998.3,
D04C86,1915-07-03T11:00:00Z,-48.59,-74.18,Endurance,10,5,246,167,-19.4,,4.6,135,997.8,
D04CAU,1915-07-03T15:00:00Z,-48.65,-74.18,Endurance,10,5,246,167,-17.2,,9.3,135,996,
D04CDA,1915-07-03T19:00:00Z,-48.68,-74.18,Endurance,10,5,246,167,-19.3,,9.3,180,994.1,
D04CFI,1915-07-03T23:00:00Z,-48.71,-74.17,Endurance,10,5,246,167,-20.6,,12.3,191,993.3,
D04CIB,1915-07-04T03:00:00Z,-48.74,-74.17,Endurance,10,5,246,167,-21.3,,9.3,180,992,
D04CKM,1915-07-04T07:00:00Z,-48.77,-74.16,Endurance,10,5,246,167,-21.7,,6.7,180,992,
D04CMW,1915-07-04T11:00:00Z,-48.8,-74.15,Endurance,10,5,246,167,-23.3,,6.7,180,992.3,
D04CPI,1915-07-04T15:00:00Z,-48.83,-74.15,Endurance,10,5,246,167,-22.6,,6.7,180,994.3,
D04CRV,1915-07-04T19:00:00Z,-48.89,-74.14,Endurance,10,5,246,167,-23.8,,6.7,191,995.6,
D04CU4,1915-07-04T23:00:00Z,-48.95,-74.13,Endurance,10,5,246,167,-24.3,,6.7,248,996.7,
D04CX7,1915-07-05T03:00:00Z,-49,-74.12,Endurance,10,5,246,167,-24.6,,6.7,225,997.4,
D04CZO,1915-07-05T07:00:00Z,-49.06,-74.12,Endurance,10,5,246,167,-25.6,,6.7,203,998.6,
D04D23,1915-07-05T11:00:00Z,-49.12,-74.11,Endurance,10,5,246,167,-26.7,,4.6,203,999.4,
D04D4R,1915-07-05T15:00:00Z,-49.18,-74.1,Endurance,10,5,246,167,-24.7,,2.6,191,999.7,
D04D72,1915-07-05T19:00:00Z,-49.19,-74.1,Endurance,10,5,246,167,-27.8,,2.6,191,1000.3,
D04D9D,1915-07-05T23:00:00Z,-49.2,-74.1,Endurance,10,5,246,167,-28.3,,2.6,191,1001.2,
D04DBT,1915-07-06T03:00:00Z,-49.2,-74.1,Endurance,10,5,246,167,-28.9,,0,361,1000.6,
D04DE9,1915-07-06T07:00:00Z,-49.21,-74.1,Endurance,10,5,246,167,-26.1,,1,191,1000.7,
D04DGQ,1915-07-06T11:00:00Z,-49.22,-74.1,Endurance,10,5,246,167,,,0,361,,
D04DJF,1915-07-06T15:00:00Z,-49.23,-74.1,Endurance,10,5,246,167,-28.4,,2.6,304,1000.2,
D04DLY,1915-07-06T19:00:00Z,-49.23,-74.1,Endurance,10,5,246,167,-29.2,,1,304,999.8,
D04DOC,1915-07-06T23:00:00Z,-49.23,-74.11,Endurance,10,5,246,167,-28.1,,2.6,326,998.5,
D04DR0,1915-07-07T03:00:00Z,-49.23,-74.11,Endurance,10,5,246,167,-24.9,,4.6,326,997,
D04DTI,1915-07-07T07:00:00Z,-49.23,-74.11,Endurance,10,5,246,167,,,,,,
D04DW0,1915-07-07T11:00:00Z,-49.23,-74.12,Endurance,10,5,246,167,-23.9,,1,326,997,
D04DYQ,1915-07-07T15:00:00Z,-49.23,-74.12,Endurance,10,5,246,167,-24.4,,1,326,997.1,
D04E17,1915-07-07T19:00:00Z,-49.17,-74.12,Endurance,10,5,246,167,-21.6,,2.6,180,999.5,
D04E3K,1915-07-07T23:00:00Z,-49.11,-74.12,Endurance,10,5,246,167,-24.9,,1,191,1001.9,
D04E5Z,1915-07-08T03:00:00Z,-49.06,-74.12,Endurance,10,5,246,167,-27.2,,4.6,203,1003.6,
D04E8E,1915-07-08T07:00:00Z,-49,-74.13,Endurance,10,5,246,167,-28.3,,2.6,158,1005.6,
D04EAS,1915-07-08T11:00:00Z,-48.94,-74.13,Endurance,10,5,246,167,-27.2,,1,169,1006.1,
D04EDL,1915-07-08T15:00:00Z,-48.88,-74.13,Endurance,10,5,246,167,-29.2,,4.6,169,1004,
D04EG1,1915-07-08T19:00:00Z,-48.95,-74.12,Endurance,10,5,246,167,-30.3,,6.7,124,1003.5,
D04EID,1915-07-08T23:00:00Z,-49.03,-74.12,Endurance,10,5,246,167,-28.9,,12.3,124,1003.2,
D04EKX,1915-07-09T03:00:00Z,-49.1,-74.12,Endurance,10,5,246,167,-29.4,,9.3,146,1005.1,
D04ENE,1915-07-09T07:00:00Z,-49.18,-74.11,Endurance,10,5,246,167,-31.7,,12.3,169,1006.4,
D04EPV,1915-07-09T11:00:00Z,-49.25,-74.1,Endurance,10,5,246,167,-31.7,,9.3,169,1007.7,
D04ESK,1915-07-09T15:00:00Z,-49.33,-74.1,Endurance,10,5,246,167,-31.7,,4.6,180,1008.8,
D04EV0,1915-07-09T19:00:00Z,-49.36,-74.1,Endurance,10,5,246,167,-32.3,,1,169,1008.9,
D04EXF,1915-07-09T23:00:00Z,-49.4,-74.1,Endurance,10,5,246,167,-31.7,,2.6,169,1009,
D04EZZ,1915-07-10T03:00:00Z,-49.43,-74.1,Endurance,10,5,246,167,-30.9,,2.6,191,1008.9,
D04F2E,1915-07-10T07:00:00Z,-49.46,-74.1,Endurance,10,5,246,167,-31.2,,1,191,,
D04F4S,1915-07-10T11:00:00Z,-49.5,-74.1,Endurance,10,5,246,167,-30,,0,361,,
D04F7E,1915-07-10T15:00:00Z,-49.53,-74.1,Endurance,10,5,246,167,-30.6,,2.6,326,1004.9,
D04F9S,1915-07-10T19:00:00Z,-49.49,-74.1,Endurance,10,5,246,167,-30.8,,1,326,1002.8,
D04FC6,1915-07-10T23:00:00Z,-49.45,-74.1,Endurance,10,5,246,167,-30.1,,0,361,1000.1,
D04FEX,1915-07-11T03:00:00Z,-49.4,-74.1,Endurance,10,5,246,167,-27.2,,4.6,349,996.9,
D04FHK,1915-07-11T07:00:00Z,-49.36,-74.1,Endurance,10,5,246,167,-24.6,,2.6,270,997.3,
D04FK8,1915-07-11T11:00:00Z,-49.32,-74.1,Endurance,10,5,246,167,-24.6,,4.6,259,997.3,
D04FN5,1915-07-11T15:00:00Z,-49.28,-74.1,Endurance,10,5,246,167,-30,,2.6,304,999.5,
D04FPV,1915-07-11T19:00:00Z,-49.25,-74.11,Endurance,10,5,246,167,-30.6,,2.6,349,998.5,
D04FSF,1915-07-11T23:00:00Z,-49.22,-74.12,Endurance,10,5,246,167,-25.5,,6.7,11,995.2,
D04FUX,1915-07-12T03:00:00Z,-49.2,-74.12,Endurance,10,5,246,167,-22.8,,15.4,23,989.4,
D04FXJ,1915-07-12T07:00:00Z,-49.17,-74.13,Endurance,10,5,246,167,-22.2,,12.3,360,984.6,
D04G07,1915-07-12T11:00:00Z,-49.14,-74.14,Endurance,10,5,246,167,-20.6,,12.3,349,981.1,
D04G31,1915-07-12T15:00:00Z,-49.11,-74.15,Endurance,10,5,246,167,-22.2,,4.6,259,981.6,
D04G5K,1915-07-12T19:00:00Z,-49.09,-74.16,Endurance,10,5,246,167,-28.9,,2.6,248,985.1,
D04G81,1915-07-12T23:00:00Z,-49.06,-74.17,Endurance,10,5,246,167,-29.7,,2.6,248,987,
D04GAG,1915-07-13T03:00:00Z,-49.03,-74.18,Endurance,10,5,246,167,-33.3,,1,225,988,
D04GCX,1915-07-13T07:00:00Z,-49,-74.18,Endurance,10,5,246,167,-35.9,,1,225,990.3,
D04GFC,1915-07-13T11:00:00Z,-48.98,-74.19,Endurance,10,5,246,167,-35.9,,1,225,990.4,
D04GI2,1915-07-13T15:00:00Z,-48.95,-74.2,Endurance,10,5,246,167,-35.4,,0,361,991,
D04GKN,1915-07-13T19:00:00Z,-48.94,-74.17,Endurance,10,5,246,167,-35.7,,0,361,990.6,
D04GN2,1915-07-13T23:00:00Z,-48.92,-74.14,Endurance,10,5,246,167,-31.4,,6.7,45,987.2,
D04GPI,1915-07-14T03:00:00Z,-48.91,-74.11,Endurance,10,5,246,167,-27.1,,4.6,68,983,
D04GS2,1915-07-14T07:00:00Z,-48.9,-74.08,Endurance,10,5,246,167,-25.7,,12.3,79,,
D04GUM,1915-07-14T11:00:00Z,-48.88,-74.05,Endurance,10,5,246,167,-25,,12.3,191,,
D04GXA,1915-07-14T15:00:00Z,-48.87,-74.02,Endurance,10,5,246,167,-28.9,,22.6,203,974.7,
D04GZT,1915-07-14T19:00:00Z,-48.84,-73.98,Endurance,10,5,246,167,-31.1,,19,225,978.1,
D04H27,1915-07-14T23:00:00Z,-48.81,-73.95,Endurance,10,5,246,167,-35.3,,19,236,980.7,
D04H4N,1915-07-15T03:00:00Z,-48.78,-73.91,Endurance,10,5,246,167,-36.1,,22.6,259,982.5,
D04H74,1915-07-15T07:00:00Z,-48.76,-73.87,Endurance,10,5,246,167,-34.4,,22.6,248,984.3,
D04H9L,1915-07-15T11:00:00Z,-48.73,-73.84,Endurance,10,5,246,167,-33.9,,22.6,214,985.1,
D04HC7,1915-07-15T15:00:00Z,-48.7,-73.8,Endurance,10,5,246,167,-33.2,,22.6,248,987.8,
D04HEP,1915-07-15T19:00:00Z,-48.66,-73.77,Endurance,10,5,246,167,,,19,236,990.2,
D04HH2,1915-07-15T23:00:00Z,-48.62,-73.73,Endurance,10,5,246,167,-33.1,,19,236,992.9,
D04HJR,1915-07-16T03:00:00Z,-48.57,-73.7,Endurance,10,5,246,167,-33.2,,12.3,236,994.7,
D04HM8,1915-07-16T07:00:00Z,-48.53,-73.67,Endurance,10,5,246,167,-32.8,,12.3,236,996.1,
D04HOQ,1915-07-16T11:00:00Z,-48.49,-73.63,Endurance,10,5,246,167,-33.1,,9.3,236,997.6,
D04HRI,1915-07-16T15:00:00Z,-48.45,-73.6,Endurance,10,5,246,167,-30.6,,9.3,236,998.2,
D04HU1,1915-07-16T19:00:00Z,-48.45,-73.6,Endurance,10,5,246,167,-30.1,,4.6,248,999.6,
D04HWE,1915-07-16T23:00:00Z,-48.46,-73.61,Endurance,10,5,246,167,-29.4,,4.6,225,1000.6,
D04HYY,1915-07-17T03:00:00Z,-48.46,-73.62,Endurance,10,5,246,167,-30,,4.6,270,1001.7,
D04I1C,1915-07-17T07:00:00Z,-48.46,-73.62,Endurance,10,5,246,167,-30,,4.6,270,1002,
D04I3Q,1915-07-17T11:00:00Z,-48.47,-73.62,Endurance,10,5,246,167,-27.8,,2.6,270,1002,
D04I6B,1915-07-17T15:00:00Z,-48.47,-73.63,Endurance,10,5,246,167,-27.3,,0,361,1002.2,
D04I8U,1915-07-17T19:00:00Z,-48.45,-73.61,Endurance,10,5,246,167,-27.1,,1,270,1002.2,
D04IB7,1915-07-17T23:00:00Z,-48.43,-73.6,Endurance,10,5,246,167,-26.4,,0,361,1001.4,
D04IDV,1915-07-18T03:00:00Z,-48.41,-73.58,Endurance,10,5,246,167,-25.6,,0,361,999.8,
D04IGD,1915-07-18T07:00:00Z,-48.39,-73.57,Endurance,10,5,246,167,-26.7,,2.6,11,997.4,
D04IIU,1915-07-18T11:00:00Z,-48.37,-73.56,Endurance,10,5,246,167,-27.2,,2.6,68,994.3,
D04ILJ,1915-07-18T15:00:00Z,-48.35,-73.54,Endurance,10,5,246,167,-26.1,,2.6,360,990.8,
D04IO1,1915-07-18T19:00:00Z,-48.33,-73.52,Endurance,10,5,246,167,-25.7,,0,361,987.8,
D04IQH,1915-07-18T23:00:00Z,-48.31,-73.51,Endurance,10,5,246,167,-21,,2.6,248,986.4,
D04IT3,1915-07-19T03:00:00Z,-48.29,-73.49,Endurance,10,5,246,167,-25.1,,12.3,191,986.6,
D04IVL,1915-07-19T07:00:00Z,-48.27,-73.48,Endurance,10,5,246,167,-29.7,,15.4,248,986.3,
D04IXY,1915-07-19T11:00:00Z,-48.25,-73.46,Endurance,10,5,246,167,-27.8,,15.4,248,984.2,
D04J0Q,1915-07-19T15:00:00Z,-48.23,-73.45,Endurance,10,5,246,167,-28.8,,15.4,248,984.4,
D04J36,1915-07-19T19:00:00Z,-48.2,-73.45,Endurance,10,5,246,167,-31.2,,9.3,214,986.1,
D04J5D,1915-07-19T23:00:00Z,-48.18,-73.44,Endurance,10,5,246,167,-31.5,,9.3,248,986.6,
D04J7N,1915-07-20T03:00:00Z,-48.15,-73.44,Endurance,10,5,246,167,-32.4,,12.3,248,986.5,
D04J9Z,1915-07-20T07:00:00Z,-48.13,-73.44,Endurance,10,5,246,167,-31.1,,6.7,214,987.6,
D04JCB,1915-07-20T11:00:00Z,-48.1,-73.43,Endurance,10,5,246,167,-30.9,,2.6,225,988.5,
D04JEY,1915-07-20T15:00:00Z,-48.08,-73.43,Endurance,10,5,246,167,-29.4,,2.6,191,988.6,
D04JHB,1915-07-20T19:00:00Z,-48.09,-73.43,Endurance,10,5,246,167,-27.8,,2.6,270,987.9,
D04JJJ,1915-07-20T23:00:00Z,-48.09,-73.43,Endurance,10,5,246,167,-28.3,,1,360,987.8,
D04JME,1915-07-21T03:00:00Z,-48.1,-73.43,Endurance,10,5,246,167,-26.1,,1,11,986.3,
D04JOP,1915-07-21T07:00:00Z,-48.11,-73.43,Endurance,10,5,246,167,-25,,1,11,985.7,
D04JR0,1915-07-21T11:00:00Z,-48.11,-73.43,Endurance,10,5,246,167,-24.4,,2.6,11,984.6,
D04JTJ,1915-07-21T15:00:00Z,-48.12,-73.43,Endurance,10,5,246,167,-25,,2.6,360,984.5,
